R1ID,ID,Dist,Gen
2891,1739,23,15
2892,1740,23,15
2893,1933,20,15
2894,1934,20,15
2895,1935,20,15
2896,2128,20,15
2897,2129,22,15
2898,2130,22,15
2899,2131,22,15
2900,2324,21,15
2901,2325,21,15
2902,2326,21,15
2903,2519,18,15
2904,2520,18,15
2905,2521,18,15
2906,2522,18,15
2907,2523,18,15
2908,2524,18,15
2909,2525,17,15
2910,2526,17,15
2911,2527,17,15
2912,2528,17,15
2913,2529,17,15
2914,2530,17,15
2915,2531,16,15
2916,2532,16,15
2917,2533,16,15
2918,2534,17,15
2919,2535,17,15
2920,2536,17,15
2921,2537,16,15
2922,2538,16,15
2923,2347,18,15
2924,2348,18,15
2925,2349,18,15
2926,2350,18,15
2927,2351,18,15
2928,2352,18,15
2929,2353,18,15
2930,2354,18,15
2931,2355,18,15
2932,2356,18,15
2933,2357,18,15
2934,2358,18,15
2935,2359,18,15
2936,2360,19,15
2937,2361,19,15
2938,2362,19,15
2939,2363,19,15
2940,2364,19,15
2941,2365,19,15
2942,2558,18,15
2943,2559,18,15
2944,2560,18,15
2945,2561,19,15
2946,2562,19,15
2947,2755,19,15
2948,2756,20,15
2949,2757,20,15
2950,2950,20,15
2951,2951,20,15
2952,2952,20,15
2953,2953,20,15
2954,3146,20,15
2955,3147,20,15
2956,3340,20,15
2957,3341,22,15
2958,3534,22,15
2959,3535,22,15
2960,3728,23,15
2961,3921,23,15
2962,3922,23,15
2963,4115,24,15
2964,4116,24,15
2965,4309,24,15
2966,4502,25,15
2967,4695,25,15
2968,4888,25,15
2969,5081,26,15
2970,5274,26,15
2971,5467,25,15
2972,5660,27,15
2973,5853,27,15
2974,6046,25,15
2975,6239,25,15
2976,6240,26,15
2977,6433,26,15
2978,6626,24,15
2979,6627,25,15
2980,6820,25,15
2981,7013,25,15
2982,7206,24,15
2983,7207,24,15
2984,7400,24,15
2985,7401,25,15
2986,7402,25,15
2987,7595,25,15
2988,7596,26,15
2989,7597,26,15
2990,7790,24,15
2991,7791,25,15
2992,7984,25,15
2993,7985,25,15
2994,7986,26,15
2995,8179,26,15
2996,8180,26,15
2997,8181,28,15
2998,8374,26,15
2999,8375,26,15
3000,8568,28,15
3001,8569,28,15
3002,8570,28,15
3003,8763,29,15
3004,8764,29,15
3005,8765,29,15
3006,8958,26,15
3007,8959,26,15
3008,9152,26,15
3009,9153,28,15
3010,9154,28,15
3011,9347,28,15
3012,9348,28,15
3013,9349,28,15
3014,9542,23,15
3015,9543,25,15
3016,9544,25,15
3017,9737,25,15
3018,9738,26,15
3019,9739,26,15
3020,9932,26,15
3021,9933,29,15
3022,9934,29,15
3023,10127,24,15
3024,10128,23,15
3025,10129,23,15
3026,10322,23,15
3027,10323,25,15
3028,10324,25,15
3029,10517,25,15
3030,10518,27,15
3031,10519,27,15
3032,10712,20,15
3033,10713,22,15
3034,10714,22,15
3035,10907,22,15
3036,10908,23,15
3037,10909,23,15
3038,10910,23,15
3039,11103,25,15
3040,11104,25,15
3041,11105,25,15
3042,11106,24,15
3043,11299,18,15
3044,11300,18,15
3045,11301,19,15
3046,11302,19,15
3047,11495,19,15
3048,11496,19,15
3049,11497,19,15
3050,11498,19,15
3051,11691,20,15
3052,11692,20,15
3053,11693,20,15
3054,11694,21,15
3055,11887,16,15
3056,11888,16,15
3057,11889,17,15
3058,11890,17,15
3059,12083,17,15
3060,12084,19,15
3061,12085,19,15
3062,12086,19,15
3063,12087,21,15
3064,12088,21,15
3065,12089,21,15
3066,12090,21,15
3067,12091,21,15
3068,12092,21,15
3069,12093,21,15
3070,12094,21,15
3071,12095,21,15
3072,1152,24,16
3073,1153,24,16
3074,1154,24,16
3075,1155,24,16
3076,1156,24,16
3077,1349,22,16
3078,1350,22,16
3079,1351,22,16
3080,1352,24,16
3081,1545,24,16
3082,1546,24,16
3083,1547,24,16
3084,1548,24,16
3085,1741,23,16
3086,1742,24,16
3087,1743,24,16
3088,1936,21,16
3089,1937,23,16
3090,1938,23,16
3091,1939,23,16
3092,2132,22,16
3093,2133,22,16
3094,2134,22,16
3095,2327,21,16
3096,2328,21,16
3097,2329,21,16
3098,2330,21,16
3099,2331,21,16
3100,2332,21,16
3101,2333,20,16
3102,2334,20,16
3103,2335,20,16
3104,2336,19,16
3105,2337,19,16
3106,2338,19,16
3107,2339,18,16
3108,2340,18,16
3109,2341,18,16
3110,2342,18,16
3111,2343,18,16
3112,2344,18,16
3113,2345,18,16
3114,2346,18,16
3115,2155,19,16
3116,2156,19,16
3117,2157,19,16
3118,2158,19,16
3119,2159,19,16
3120,2160,19,16
3121,2161,19,16
3122,2162,19,16
3123,2163,19,16
3124,2164,19,16
3125,2165,19,16
3126,2166,19,16
3127,2167,19,16
3128,2168,20,16
3129,2169,20,16
3130,2170,20,16
3131,2171,20,16
3132,2172,20,16
3133,2173,20,16
3134,2366,20,16
3135,2367,20,16
3136,2368,20,16
3137,2369,21,16
3138,2370,21,16
3139,2563,20,16
3140,2564,21,16
3141,2565,21,16
3142,2758,21,16
3143,2759,21,16
3144,2760,21,16
3145,2761,21,16
3146,2954,22,16
3147,2955,22,16
3148,3148,21,16
3149,3149,23,16
3150,3342,23,16
3151,3343,23,16
3152,3536,25,16
3153,3729,24,16
3154,3730,24,16
3155,3923,25,16
3156,3924,25,16
3157,4117,26,16
3158,4310,26,16
3159,4503,26,16
3160,4696,27,16
3161,4889,27,16
3162,5082,27,16
3163,5275,29,16
3164,5468,28,16
3165,5661,28,16
3166,5854,29,16
3167,6047,26,16
3168,6048,27,16
3169,6241,27,16
3170,6434,28,16
3171,6435,29,16
3172,6628,26,16
3173,6821,26,16
3174,7014,28,16
3175,7015,28,16
3176,7208,25,16
3177,7209,26,16
3178,7210,26,16
3179,7403,26,16
3180,7404,27,16
3181,7405,27,16
3182,7598,27,16
3183,7599,29,16
3184,7792,26,16
3185,7793,26,16
3186,7794,27,16
3187,7987,27,16
3188,7988,27,16
3189,7989,29,16
3190,8182,29,16
3191,8183,29,16
3192,8376,29,16
3193,8377,29,16
3194,8378,29,16
3195,8571,30,16
3196,8572,30,16
3197,8573,30,16
3198,8766,30,16
3199,8767,30,16
3200,8960,27,16
3201,8961,29,16
3202,8962,29,16
3203,9155,29,16
3204,9156,29,16
3205,9157,29,16
3206,9350,28,16
3207,9351,29,16
3208,9352,29,16
3209,9545,26,16
3210,9546,27,16
3211,9547,27,16
3212,9740,27,16
3213,9741,30,16
3214,9742,30,16
3215,9935,28,16
3216,9936,27,16
3217,9937,27,16
3218,10130,24,16
3219,10131,26,16
3220,10132,26,16
3221,10325,26,16
3222,10326,28,16
3223,10327,28,16
3224,10520,25,16
3225,10521,27,16
3226,10522,27,16
3227,10715,23,16
3228,10716,24,16
3229,10717,24,16
3230,10718,24,16
3231,10911,26,16
3232,10912,26,16
3233,10913,26,16
3234,10914,25,16
3235,11107,22,16
3236,11108,22,16
3237,11109,22,16
3238,11110,22,16
3239,11303,20,16
3240,11304,20,16
3241,11305,20,16
3242,11306,20,16
3243,11499,21,16
3244,11500,21,16
3245,11501,21,16
3246,11502,22,16
3247,11695,19,16
3248,11696,19,16
3249,11697,21,16
3250,11698,21,16
3251,11891,18,16
3252,11892,20,16
3253,11893,20,16
3254,11894,20,16
3255,11895,22,16
3256,11896,22,16
3257,11897,22,16
3258,11898,22,16
3259,11899,22,16
3260,11900,22,16
3261,11901,22,16
3262,11902,22,16
3263,11903,22,16
3264,960,25,17
3265,961,25,17
3266,962,25,17
3267,963,25,17
3268,964,25,17
3269,1157,26,17
3270,1158,26,17
3271,1159,26,17
3272,1160,27,17
3273,1353,25,17
3274,1354,25,17
3275,1355,25,17
3276,1356,25,17
3277,1549,24,17
3278,1550,25,17
3279,1551,25,17
3280,1744,25,17
3281,1745,26,17
3282,1746,26,17
3283,1747,26,17
3284,1940,23,17
3285,1941,23,17
3286,1942,23,17
3287,2135,22,17
3288,2136,22,17
3289,2137,22,17
3290,2138,22,17
3291,2139,22,17
3292,2140,22,17
3293,2141,21,17
3294,2142,21,17
3295,2143,21,17
3296,2144,20,17
3297,2145,20,17
3298,2146,20,17
3299,2147,19,17
3300,2148,19,17
3301,2149,19,17
3302,2150,19,17
3303,2151,19,17
3304,2152,19,17
3305,2153,19,17
3306,2154,19,17
3307,1963,20,17
3308,1964,20,17
3309,1965,20,17
3310,1966,20,17
3311,1967,20,17
3312,1968,20,17
3313,1969,20,17
3314,1970,20,17
3315,1971,20,17
3316,1972,20,17
3317,1973,20,17
3318,1974,20,17
3319,1975,20,17
3320,1976,21,17
3321,1977,21,17
3322,1978,21,17
3323,1979,21,17
3324,1980,21,17
3325,1981,21,17
3326,2174,21,17
3327,2175,21,17
3328,2176,21,17
3329,2177,22,17
3330,2178,22,17
3331,2371,22,17
3332,2372,23,17
3333,2373,23,17
3334,2566,22,17
3335,2567,22,17
3336,2568,22,17
3337,2569,22,17
3338,2762,23,17
3339,2763,23,17
3340,2956,23,17
3341,2957,24,17
3342,3150,24,17
3343,3151,24,17
3344,3344,26,17
3345,3537,26,17
3346,3538,26,17
3347,3731,26,17
3348,3732,26,17
3349,3925,27,17
3350,4118,29,17
3351,4311,27,17
3352,4504,28,17
3353,4697,30,17
3354,4890,28,17
3355,5083,30,17
3356,5276,31,17
3357,5469,29,17
3358,5662,30,17
3359,5855,30,17
3360,5856,31,17
3361,6049,28,17
3362,6242,29,17
3363,6243,30,17
3364,6436,30,17
3365,6629,27,17
3366,6822,29,17
3367,6823,29,17
3368,7016,29,17
3369,7017,30,17
3370,7018,30,17
3371,7211,27,17
3372,7212,28,17
3373,7213,28,17
3374,7406,28,17
3375,7407,30,17
3376,7600,30,17
3377,7601,30,17
3378,7602,31,17
3379,7795,28,17
3380,7796,28,17
3381,7797,30,17
3382,7990,30,17
3383,7991,30,17
3384,8184,32,17
3385,8185,32,17
3386,8186,32,17
3387,8379,31,17
3388,8380,31,17
3389,8381,31,17
3390,8574,31,17
3391,8575,31,17
3392,8768,31,17
3393,8769,33,17
3394,8770,33,17
3395,8963,30,17
3396,8964,30,17
3397,8965,30,17
3398,9158,29,17
3399,9159,30,17
3400,9160,30,17
3401,9353,30,17
3402,9354,31,17
3403,9355,31,17
3404,9548,28,17
3405,9549,31,17
3406,9550,31,17
3407,9743,29,17
3408,9744,28,17
3409,9745,28,17
3410,9938,28,17
3411,9939,30,17
3412,9940,30,17
3413,10133,27,17
3414,10134,29,17
3415,10135,29,17
3416,10328,26,17
3417,10329,28,17
3418,10330,28,17
3419,10523,28,17
3420,10524,29,17
3421,10525,29,17
3422,10526,29,17
3423,10719,27,17
3424,10720,27,17
3425,10721,27,17
3426,10722,26,17
3427,10915,23,17
3428,10916,23,17
3429,10917,23,17
3430,10918,23,17
3431,11111,23,17
3432,11112,24,17
3433,11113,24,17
3434,11114,24,17
3435,11307,22,17
3436,11308,22,17
3437,11309,22,17
3438,11310,23,17
3439,11503,20,17
3440,11504,20,17
3441,11505,22,17
3442,11506,22,17
3443,11699,22,17
3444,11700,23,17
3445,11701,23,17
3446,11702,23,17
3447,11703,25,17
3448,11704,25,17
3449,11705,25,17
3450,11706,25,17
3451,11707,25,17
3452,11708,25,17
3453,11709,25,17
3454,11710,25,17
3455,11711,25,17
3456,768,26,18
3457,769,26,18
3458,770,26,18
3459,771,26,18
3460,772,26,18
3461,965,27,18
3462,966,27,18
3463,967,27,18
3464,968,28,18
3465,1161,28,18
3466,1162,28,18
3467,1163,28,18
3468,1164,28,18
3469,1357,25,18
3470,1358,26,18
3471,1359,26,18
3472,1552,26,18
3473,1553,27,18
3474,1554,27,18
3475,1555,27,18
3476,1748,26,18
3477,1749,26,18
3478,1750,26,18
3479,1943,23,18
3480,1944,23,18
3481,1945,23,18
3482,1946,23,18
3483,1947,23,18
3484,1948,23,18
3485,1949,22,18
3486,1950,22,18
3487,1951,22,18
3488,1952,21,18
3489,1953,21,18
3490,1954,21,18
3491,1955,20,18
3492,1956,20,18
3493,1957,20,18
3494,1958,20,18
3495,1959,20,18
3496,1960,20,18
3497,1961,20,18
3498,1962,20,18
3499,1771,22,18
3500,1772,22,18
3501,1773,22,18
3502,1774,22,18
3503,1775,23,18
3504,1776,23,18
3505,1777,23,18
3506,1778,23,18
3507,1779,23,18
3508,1780,23,18
3509,1781,23,18
3510,1782,23,18
3511,1783,23,18
3512,1784,23,18
3513,1785,23,18
3514,1786,23,18
3515,1787,23,18
3516,1788,23,18
3517,1789,23,18
3518,1982,22,18
3519,1983,22,18
3520,1984,22,18
3521,1985,23,18
3522,1986,23,18
3523,2179,23,18
3524,2180,24,18
3525,2181,24,18
3526,2374,24,18
3527,2375,24,18
3528,2376,24,18
3529,2377,24,18
3530,2570,24,18
3531,2571,24,18
3532,2764,24,18
3533,2765,25,18
3534,2958,25,18
3535,2959,25,18
3536,3152,27,18
3537,3345,27,18
3538,3346,27,18
3539,3539,28,18
3540,3540,28,18
3541,3733,28,18
3542,3926,30,18
3543,4119,30,18
3544,4312,29,18
3545,4505,31,18
3546,4698,31,18
3547,4891,31,18
3548,5084,32,18
3549,5277,32,18
3550,5470,31,18
3551,5663,31,18
3552,5664,32,18
3553,5857,32,18
3554,6050,30,18
3555,6051,31,18
3556,6244,31,18
3557,6437,31,18
3558,6630,30,18
3559,6631,30,18
3560,6824,30,18
3561,6825,31,18
3562,6826,31,18
3563,7019,31,18
3564,7020,32,18
3565,7021,32,18
3566,7214,29,18
3567,7215,31,18
3568,7408,31,18
3569,7409,31,18
3570,7410,32,18
3571,7603,32,18
3572,7604,32,18
3573,7605,33,18
3574,7798,31,18
3575,7799,31,18
3576,7992,33,18
3577,7993,33,18
3578,7994,33,18
3579,8187,34,18
3580,8188,34,18
3581,8189,34,18
3582,8382,32,18
3583,8383,32,18
3584,8576,32,18
3585,8577,34,18
3586,8578,34,18
3587,8771,34,18
3588,8772,34,18
3589,8773,34,18
3590,8966,30,18
3591,8967,31,18
3592,8968,31,18
3593,9161,31,18
3594,9162,32,18
3595,9163,32,18
3596,9356,32,18
3597,9357,34,18
3598,9358,34,18
3599,9551,30,18
3600,9552,29,18
3601,9553,29,18
3602,9746,29,18
3603,9747,31,18
3604,9748,31,18
3605,9941,31,18
3606,9942,33,18
3607,9943,33,18
3608,10136,27,18
3609,10137,29,18
3610,10138,29,18
3611,10331,29,18
3612,10332,30,18
3613,10333,30,18
3614,10334,30,18
3615,10527,32,18
3616,10528,32,18
3617,10529,32,18
3618,10530,30,18
3619,10723,24,18
3620,10724,24,18
3621,10725,24,18
3622,10726,24,18
3623,10919,24,18
3624,10920,25,18
3625,10921,25,18
3626,10922,25,18
3627,11115,26,18
3628,11116,26,18
3629,11117,26,18
3630,11118,27,18
3631,11311,21,18
3632,11312,21,18
3633,11313,23,18
3634,11314,23,18
3635,11507,23,18
3636,11508,24,18
3637,11509,24,18
3638,11510,24,18
3639,11511,26,18
3640,11512,26,18
3641,11513,26,18
3642,11514,26,18
3643,11515,26,18
3644,11516,26,18
3645,11517,26,18
3646,11518,26,18
3647,11519,26,18
3648,576,29,19
3649,577,29,19
3650,578,29,19
3651,579,29,19
3652,580,29,19
3653,773,28,19
3654,774,28,19
3655,775,28,19
3656,776,29,19
3657,969,29,19
3658,970,29,19
3659,971,29,19
3660,972,29,19
3661,1165,28,19
3662,1166,29,19
3663,1167,29,19
3664,1360,27,19
3665,1361,28,19
3666,1362,28,19
3667,1363,28,19
3668,1556,27,19
3669,1557,27,19
3670,1558,27,19
3671,1751,26,19
3672,1752,26,19
3673,1753,26,19
3674,1754,25,19
3675,1755,25,19
3676,1756,25,19
3677,1757,24,19
3678,1758,24,19
3679,1759,24,19
3680,1760,23,19
3681,1761,23,19
3682,1762,23,19
3683,1763,23,19
3684,1764,23,19
3685,1765,23,19
3686,1766,23,19
3687,1767,23,19
3688,1768,23,19
3689,1769,23,19
3690,1770,23,19
3691,1579,23,19
3692,1580,23,19
3693,1581,23,19
3694,1582,23,19
3695,1583,24,19
3696,1584,24,19
3697,1585,24,19
3698,1586,24,19
3699,1587,24,19
3700,1588,24,19
3701,1589,24,19
3702,1590,24,19
3703,1591,24,19
3704,1592,24,19
3705,1593,24,19
3706,1594,24,19
3707,1595,24,19
3708,1596,24,19
3709,1597,24,19
3710,1790,25,19
3711,1791,25,19
3712,1792,25,19
3713,1793,24,19
3714,1794,24,19
3715,1987,24,19
3716,1988,25,19
3717,1989,25,19
3718,2182,25,19
3719,2183,25,19
3720,2184,25,19
3721,2185,25,19
3722,2378,25,19
3723,2379,25,19
3724,2572,25,19
3725,2573,26,19
3726,2766,26,19
3727,2767,26,19
3728,2960,28,19
3729,3153,28,19
3730,3154,28,19
3731,3347,29,19
3732,3348,29,19
3733,3541,30,19
3734,3734,31,19
3735,3927,31,19
3736,4120,32,19
3737,4313,32,19
3738,4506,32,19
3739,4699,33,19
3740,4892,33,19
3741,5085,33,19
3742,5278,34,19
3743,5471,32,19
3744,5472,33,19
3745,5665,33,19
3746,5858,33,19
3747,5859,35,19
3748,6052,32,19
3749,6245,32,19
3750,6438,34,19
3751,6439,34,19
3752,6632,31,19
3753,6633,32,19
3754,6634,32,19
3755,6827,32,19
3756,6828,33,19
3757,6829,33,19
3758,7022,33,19
3759,7023,34,19
3760,7216,32,19
3761,7217,32,19
3762,7218,33,19
3763,7411,33,19
3764,7412,33,19
3765,7413,34,19
3766,7606,34,19
3767,7607,34,19
3768,7800,34,19
3769,7801,34,19
3770,7802,34,19
3771,7995,35,19
3772,7996,35,19
3773,7997,35,19
3774,8190,35,19
3775,8191,35,19
3776,8384,33,19
3777,8385,35,19
3778,8386,35,19
3779,8579,35,19
3780,8580,35,19
3781,8581,35,19
3782,8774,34,19
3783,8775,34,19
3784,8776,34,19
3785,8969,32,19
3786,8970,33,19
3787,8971,33,19
3788,9164,33,19
3789,9165,35,19
3790,9166,35,19
3791,9359,34,19
3792,9360,33,19
3793,9361,33,19
3794,9554,30,19
3795,9555,32,19
3796,9556,32,19
3797,9749,32,19
3798,9750,34,19
3799,9751,34,19
3800,9944,32,19
3801,9945,33,19
3802,9946,33,19
3803,10139,30,19
3804,10140,31,19
3805,10141,31,19
3806,10142,31,19
3807,10335,33,19
3808,10336,33,19
3809,10337,33,19
3810,10338,31,19
3811,10531,28,19
3812,10532,28,19
3813,10533,28,19
3814,10534,28,19
3815,10727,25,19
3816,10728,26,19
3817,10729,26,19
3818,10730,26,19
3819,10923,27,19
3820,10924,27,19
3821,10925,27,19
3822,10926,28,19
3823,11119,25,19
3824,11120,25,19
3825,11121,26,19
3826,11122,26,19
3827,11315,24,19
3828,11316,25,19
3829,11317,25,19
3830,11318,25,19
3831,11319,27,19
3832,11320,27,19
3833,11321,27,19
3834,11322,27,19
3835,11323,27,19
3836,11324,27,19
3837,11325,27,19
3838,11326,27,19
3839,11327,27,19
3840,384,30,20
3841,385,30,20
3842,386,30,20
3843,387,30,20
3844,388,30,20
3845,581,31,20
3846,582,31,20
3847,583,31,20
3848,584,32,20
3849,777,30,20
3850,778,30,20
3851,779,30,20
3852,780,30,20
3853,973,29,20
3854,974,30,20
3855,975,30,20
3856,1168,30,20
3857,1169,30,20
3858,1170,30,20
3859,1171,30,20
3860,1364,28,20
3861,1365,28,20
3862,1366,28,20
3863,1559,27,20
3864,1560,27,20
3865,1561,27,20
3866,1562,26,20
3867,1563,26,20
3868,1564,26,20
3869,1565,25,20
3870,1566,25,20
3871,1567,25,20
3872,1568,24,20
3873,1569,24,20
3874,1570,24,20
3875,1571,24,20
3876,1572,24,20
3877,1573,24,20
3878,1574,24,20
3879,1575,24,20
3880,1576,24,20
3881,1577,24,20
3882,1578,24,20
3883,1387,24,20
3884,1388,24,20
3885,1389,24,20
3886,1390,24,20
3887,1391,25,20
3888,1392,25,20
3889,1393,25,20
3890,1394,25,20
3891,1395,25,20
3892,1396,25,20
3893,1397,25,20
3894,1398,25,20
3895,1399,25,20
3896,1400,25,20
3897,1401,25,20
3898,1402,25,20
3899,1403,25,20
3900,1404,25,20
3901,1405,25,20
3902,1598,26,20
3903,1599,26,20
3904,1600,26,20
3905,1601,25,20
3906,1602,25,20
3907,1795,25,20
3908,1796,26,20
3909,1797,26,20
3910,1990,26,20
3911,1991,26,20
3912,1992,26,20
3913,1993,26,20
3914,2186,26,20
3915,2187,26,20
3916,2380,26,20
3917,2381,28,20
3918,2574,27,20
3919,2575,27,20
3920,2768,29,20
3921,2961,29,20
3922,2962,29,20
3923,3155,30,20
3924,3156,30,20
3925,3349,31,20
3926,3542,32,20
3927,3735,32,20
3928,3928,33,20
3929,4121,34,20
3930,4314,33,20
3931,4507,34,20
3932,4700,35,20
3933,4893,34,20
3934,5086,35,20
3935,5279,35,20
3936,5280,36,20
3937,5473,34,20
3938,5666,34,20
3939,5667,36,20
3940,5860,36,20
3941,6053,33,20
3942,6246,35,20
3943,6247,35,20
3944,6440,35,20
3945,6441,36,20
3946,6442,36,20
3947,6635,33,20
3948,6636,34,20
3949,6637,34,20
3950,6830,34,20
3951,6831,35,20
3952,7024,35,20
3953,7025,35,20
3954,7026,36,20
3955,7219,34,20
3956,7220,34,20
3957,7221,35,20
3958,7414,35,20
3959,7415,35,20
3960,7608,37,20
3961,7609,37,20
3962,7610,37,20
3963,7803,36,20
3964,7804,36,20
3965,7805,36,20
3966,7998,36,20
3967,7999,36,20
3968,8192,36,20
3969,8193,38,20
3970,8194,38,20
3971,8387,36,20
3972,8388,36,20
3973,8389,36,20
3974,8582,35,20
3975,8583,35,20
3976,8584,35,20
3977,8777,35,20
3978,8778,38,20
3979,8779,38,20
3980,8972,34,20
3981,8973,36,20
3982,8974,36,20
3983,9167,35,20
3984,9168,34,20
3985,9169,34,20
3986,9362,34,20
3987,9363,36,20
3988,9364,36,20
3989,9557,33,20
3990,9558,35,20
3991,9559,35,20
3992,9752,33,20
3993,9753,34,20
3994,9754,34,20
3995,9947,34,20
3996,9948,36,20
3997,9949,36,20
3998,9950,36,20
3999,10143,34,20
4000,10144,34,20
4001,10145,34,20
4002,10146,32,20
4003,10339,29,20
4004,10340,29,20
4005,10341,29,20
4006,10342,29,20
4007,10535,29,20
4008,10536,29,20
4009,10537,29,20
4010,10538,29,20
4011,10731,28,20
4012,10732,28,20
4013,10733,28,20
4014,10734,29,20
4015,10927,26,20
4016,10928,26,20
4017,10929,27,20
4018,10930,27,20
4019,11123,27,20
4020,11124,28,20
4021,11125,28,20
4022,11126,28,20
4023,11127,30,20
4024,11128,30,20
4025,11129,30,20
4026,11130,30,20
4027,11131,30,20
4028,11132,30,20
4029,11133,30,20
4030,11134,30,20
4031,11135,30,20
4032,192,31,21
4033,193,31,21
4034,194,31,21
4035,195,31,21
4036,196,31,21
4037,389,32,21
4038,390,32,21
4039,391,32,21
4040,392,33,21
4041,585,33,21
4042,586,33,21
4043,587,33,21
4044,588,33,21
4045,781,30,21
4046,782,31,21
4047,783,31,21
4048,976,31,21
4049,977,31,21
4050,978,31,21
4051,979,31,21
4052,1172,31,21
4053,1173,31,21
4054,1174,31,21
4055,1367,28,21
4056,1368,28,21
4057,1369,28,21
4058,1370,27,21
4059,1371,27,21
4060,1372,27,21
4061,1373,26,21
4062,1374,26,21
4063,1375,26,21
4064,1376,25,21
4065,1377,25,21
4066,1378,25,21
4067,1379,25,21
4068,1380,25,21
4069,1381,25,21
4070,1382,25,21
4071,1383,25,21
4072,1384,25,21
4073,1385,25,21
4074,1386,25,21
4075,1195,26,21
4076,1196,27,21
4077,1197,27,21
4078,1198,27,21
4079,1199,27,21
4080,1200,27,21
4081,1201,27,21
4082,1202,27,21
4083,1203,27,21
4084,1204,27,21
4085,1205,27,21
4086,1206,27,21
4087,1207,27,21
4088,1208,27,21
4089,1209,27,21
4090,1210,27,21
4091,1211,27,21
4092,1212,27,21
4093,1213,27,21
4094,1406,27,21
4095,1407,27,21
4096,1408,27,21
4097,1409,26,21
4098,1410,26,21
4099,1603,26,21
4100,1604,27,21
4101,1605,27,21
4102,1798,27,21
4103,1799,27,21
4104,1800,27,21
4105,1801,27,21
4106,1994,27,21
4107,1995,27,21
4108,2188,27,21
4109,2189,29,21
4110,2382,29,21
4111,2383,29,21
4112,2576,30,21
4113,2769,30,21
4114,2770,30,21
4115,2963,32,21
4116,2964,32,21
4117,3157,32,21
4118,3350,33,21
4119,3543,33,21
4120,3736,34,21
4121,3929,35,21
4122,4122,35,21
4123,4315,35,21
4124,4508,36,21
4125,4701,36,21
4126,4894,36,21
4127,5087,36,21
4128,5088,37,21
4129,5281,37,21
4130,5474,35,21
4131,5475,37,21
4132,5668,37,21
4133,5861,37,21
4134,6054,36,21
4135,6055,36,21
4136,6248,36,21
4137,6249,37,21
4138,6250,37,21
4139,6443,37,21
4140,6444,37,21
4141,6445,37,21
4142,6638,35,21
4143,6639,36,21
4144,6832,36,21
4145,6833,36,21
4146,6834,37,21
4147,7027,37,21
4148,7028,37,21
4149,7029,38,21
4150,7222,36,21
4151,7223,36,21
4152,7416,38,21
4153,7417,38,21
4154,7418,38,21
4155,7611,38,21
4156,7612,38,21
4157,7613,38,21
4158,7806,37,21
4159,7807,37,21
4160,8000,37,21
4161,8001,39,21
4162,8002,39,21
4163,8195,39,21
4164,8196,39,21
4165,8197,39,21
4166,8390,36,21
4167,8391,36,21
4168,8392,36,21
4169,8585,36,21
4170,8586,39,21
4171,8587,39,21
4172,8780,39,21
4173,8781,39,21
4174,8782,39,21
4175,8975,36,21
4176,8976,35,21
4177,8977,35,21
4178,9170,35,21
4179,9171,37,21
4180,9172,37,21
4181,9365,37,21
4182,9366,39,21
4183,9367,39,21
4184,9560,34,21
4185,9561,35,21
4186,9562,35,21
4187,9755,35,21
4188,9756,37,21
4189,9757,37,21
4190,9758,37,21
4191,9951,38,21
4192,9952,38,21
4193,9953,38,21
4194,9954,37,21
4195,10147,30,21
4196,10148,30,21
4197,10149,30,21
4198,10150,30,21
4199,10343,30,21
4200,10344,30,21
4201,10345,30,21
4202,10346,30,21
4203,10539,31,21
4204,10540,31,21
4205,10541,31,21
4206,10542,32,21
4207,10735,27,21
4208,10736,27,21
4209,10737,28,21
4210,10738,28,21
4211,10931,28,21
4212,10932,29,21
4213,10933,29,21
4214,10934,29,21
4215,10935,31,21
4216,10936,31,21
4217,10937,31,21
4218,10938,31,21
4219,10939,31,21
4220,10940,31,21
4221,10941,31,21
4222,10942,31,21
4223,10943,31,21
4224,0,33,22
4225,1,33,22
4226,2,34,22
4227,3,34,22
4228,4,34,22
4229,197,33,22
4230,198,33,22
4231,199,33,22
4232,200,34,22
4233,393,34,22
4234,394,34,22
4235,395,34,22
4236,396,34,22
4237,589,33,22
4238,590,33,22
4239,591,33,22
4240,784,32,22
4241,785,32,22
4242,786,32,22
4243,787,32,22
4244,980,32,22
4245,981,32,22
4246,982,32,22
4247,1175,30,22
4248,1176,30,22
4249,1177,30,22
4250,1178,30,22
4251,1179,30,22
4252,1180,30,22
4253,1181,28,22
4254,1182,28,22
4255,1183,28,22
4256,1184,27,22
4257,1185,27,22
4258,1186,27,22
4259,1187,27,22
4260,1188,27,22
4261,1189,27,22
4262,1190,27,22
4263,1191,27,22
4264,1192,27,22
4265,1193,27,22
4266,1194,27,22
4267,1003,27,22
4268,1004,28,22
4269,1005,28,22
4270,1006,28,22
4271,1007,28,22
4272,1008,28,22
4273,1009,28,22
4274,1010,28,22
4275,1011,28,22
4276,1012,28,22
4277,1013,28,22
4278,1014,28,22
4279,1015,28,22
4280,1016,28,22
4281,1017,28,22
4282,1018,28,22
4283,1019,28,22
4284,1020,28,22
4285,1021,28,22
4286,1214,28,22
4287,1215,28,22
4288,1216,28,22
4289,1217,28,22
4290,1218,28,22
4291,1411,27,22
4292,1412,28,22
4293,1413,28,22
4294,1606,28,22
4295,1607,28,22
4296,1608,28,22
4297,1609,28,22
