R2ID,ID,Dist
702,17369,1
703,17176,1
704,17175,1
705,16982,1
706,16981,1
707,16788,2
708,16787,2
709,16786,1
710,16593,1
711,16592,1
712,16399,1
713,16398,1
714,16205,2
715,16204,1
716,16203,1
717,16010,1
718,16009,1
719,16008,1
720,16007,1
721,15814,1
722,15813,1
723,15812,1
724,15811,1
725,15810,1
726,15617,1
727,15616,1
728,15615,1
729,15614,1
730,15421,1
731,15420,1
732,15419,1
733,15226,1
734,15225,1
735,15224,1
736,15031,1
737,15030,1
738,15029,1
739,14836,1
740,14835,1
741,14834,1
742,14833,1
743,14640,1
744,14639,1
745,14638,1
746,14445,1
747,14444,1
748,14443,1
749,14250,1
750,14249,1
751,14248,1
752,14055,1
753,14054,1
754,13861,1
755,13860,1
756,13667,1
757,13666,1
758,13473,1
759,13472,1
760,13471,1
761,13278,1
762,13085,1
763,13084,1
764,13083,1
765,12890,1
766,12889,1
767,12696,1
768,12695,1
769,12502,1
770,12501,1
771,12308,1
772,12307,1
773,12114,1
774,12113,1
775,11920,1
776,11919,1
777,11918,1
778,11725,1
779,11724,1
780,11531,1
781,11530,1
782,11337,1
783,11336,1
784,11143,1
785,11142,1
786,11141,1
787,10948,1
788,10947,1
789,10754,1
790,10753,1
791,10560,1
792,4608,2
793,4609,2
794,4610,2
795,4611,2
796,4804,2
797,4805,2
798,4806,2
799,4807,2
800,5000,3
801,5001,3
802,5002,3
803,5003,3
804,5196,2
805,5197,2
806,5198,2
807,5391,2
808,5392,2
809,5393,3
810,5394,3
811,5587,3
812,5588,3
813,5589,3
814,5782,2
815,5783,2
816,5784,2
817,5785,2
818,5786,2
819,5787,2
820,5788,2
821,5789,2
822,5790,2
823,5791,2
824,5792,2
825,5793,2
826,5794,2
827,5795,2
828,5796,2
829,5797,2
830,5798,2
831,5799,2
832,5800,2
833,5801,2
834,5802,2
835,5612,2
836,5803,2
837,5613,2
838,5614,2
839,5615,2
840,5616,2
841,5617,2
842,5618,2
843,5619,2
844,5620,2
845,5621,2
846,5622,2
847,5623,2
848,5624,2
849,5625,2
850,5626,2
851,5627,2
852,5628,2
853,5821,2
854,5822,2
855,5823,2
856,5824,2
857,5825,2
858,6018,2
859,6019,2
860,6020,2
861,6021,2
862,6214,2
863,6215,2
864,6216,2
865,6409,2
866,6410,2
867,6411,2
868,6604,2
869,6797,2
870,6798,2
871,6991,2
872,6992,2
873,7185,2
874,7378,2
875,7379,3
876,7572,2
877,7765,2
878,7958,3
879,8151,2
880,8344,3
881,8537,3
882,8730,2
883,8923,2
884,9116,3
885,9309,2
886,9502,2
887,9503,2
888,9696,2
889,9889,2
890,9890,2
891,10083,2
892,10276,2
893,10469,2
894,10470,2
895,10663,2
896,10664,2
897,10665,2
898,10858,2
899,10859,2
900,10860,2
901,11053,2
902,11054,2
903,11247,2
904,11248,2
905,11249,2
906,11442,2
907,11443,2
908,11444,2
909,11637,2
910,11638,2
911,11831,3
912,11832,3
913,11833,3
914,12026,3
915,12027,2
916,12028,2
917,12221,2
918,12222,2
919,12415,3
920,12416,3
921,12417,4
922,12610,4
923,12611,4
924,12612,3
925,12805,2
926,12806,2
927,12807,2
928,13000,3
929,13001,3
930,13002,3
931,13195,3
932,13196,3
933,13197,3
934,13390,2
935,13391,2
936,13392,2
937,13585,4
938,13586,4
939,13587,4
940,13780,4
941,13781,4
942,13782,4
943,13975,2
944,13976,2
945,13977,2
946,14170,4
947,14171,4
948,14172,5
949,14173,5
950,14366,5
951,14367,5
952,14368,5
953,14369,5
954,14562,2
955,14563,2
956,14564,2
957,14565,2
958,14758,5
959,14759,5
960,14760,4
961,14761,4
962,14954,4
963,14955,4
964,14956,4
965,14957,4
966,15150,2
967,15151,2
968,15152,2
969,15153,2
970,15346,4
971,15347,4
972,15348,4
973,15349,4
974,15350,4
975,15351,5
976,15352,5
977,15353,5
978,15354,4
979,15355,4
980,15356,4
981,15548,3
982,15740,3
983,15932,3
984,16124,3
985,16315,3
986,16507,3
987,16699,3
988,16891,3
989,17083,2
990,17274,2
991,17466,2
992,17658,2
993,17850,2
994,18041,3
995,18233,3
996,18425,3
997,18617,3
998,18808,2
999,18999,2
1000,18998,2
1001,19189,2
1002,19188,2
1003,19379,2
1004,19378,2
1005,19377,2
1006,19568,2
1007,19567,2
1008,19566,2
1009,19565,2
1010,19564,2
1011,19563,2
1012,19370,3
1013,19369,3
1014,19368,3
1015,19367,3
1016,19366,3
1017,19173,3
1018,19172,2
1019,19171,2
1020,19170,2
1021,19169,2
1022,19168,2
1023,18975,2
1024,18974,2
1025,18973,2
1026,18972,2
1027,18971,2
1028,18970,2
1029,18969,2
1030,18968,2
1031,18967,2
1032,18966,2
1033,18965,2
1034,18964,2
1035,18963,2
1036,18962,2
1037,18961,2
1038,18960,2
1039,18959,2
1040,18958,2
1041,18957,2
1042,18764,3
1043,18763,3
1044,18762,3
1045,18761,2
1046,18760,2
1047,18759,2
1048,18758,2
1049,18757,2
1050,18756,2
1051,18755,2
1052,18754,2
1053,18753,2
1054,18752,2
1055,18751,2
1056,18750,2
1057,18749,2
1058,18748,2
1059,18747,2
1060,18746,2
1061,18553,2
1062,18552,2
1063,18551,2
1064,18550,2
1065,18549,2
1066,18548,2
1067,18547,2
1068,18546,2
1069,18353,2
1070,18352,2
1071,18351,2
1072,18350,2
1073,18349,2
1074,18348,2
1075,18347,2
1076,18346,2
1077,18153,3
1078,18152,2
1079,18151,2
1080,17958,2
1081,17957,2
1082,17956,2
1083,17763,2
1084,17762,2
1085,17761,2
1086,17568,2
1087,17567,2
1088,17374,3
1089,17373,3
1090,17372,3
1091,17179,2
1092,17178,2
1093,17177,2
1094,16984,2
1095,16983,2
1096,16790,3
1097,16789,3
1098,16596,3
1099,16595,3
1100,16594,2
1101,16401,2
1102,16400,2
1103,16207,3
1104,16206,3
1105,16013,3
1106,16012,2
1107,16011,2
1108,15818,2
1109,15817,2
1110,15816,2
1111,15815,2
1112,15622,3
1113,15621,3
1114,15620,3
1115,15619,2
1116,15618,2
1117,15425,2
1118,15424,2
1119,15423,2
1120,15422,2
1121,15229,2
1122,15228,2
1123,15227,2
1124,15034,3
1125,15033,3
1126,15032,3
1127,14839,2
1128,14838,2
1129,14837,2
1130,14644,2
1131,14643,2
1132,14642,2
1133,14641,2
1134,14448,4
1135,14447,4
1136,14446,2
1137,14253,2
1138,14252,2
1139,14251,2
1140,14058,2
1141,14057,2
1142,14056,2
1143,13863,3
1144,13862,3
1145,13669,2
1146,13668,2
1147,13475,2
1148,13474,2
1149,13281,3
1150,13280,3
1151,13279,2
1152,13086,2
1153,12893,2
1154,12892,2
1155,12891,2
1156,12698,3
1157,12697,2
1158,12504,2
1159,12503,2
1160,12310,2
1161,12309,2
1162,12116,4
1163,12115,2
1164,11922,2
1165,11921,2
1166,11728,2
1167,11727,2
1168,11726,2
1169,11533,2
1170,11532,2
1171,11339,2
1172,11338,2
1173,11145,2
1174,11144,2
1175,10951,3
1176,10950,3
1177,10949,3
1178,10756,2
1179,10755,2
1180,10562,2
1181,10561,2
1182,10368,3
1183,4800,3
1184,4801,3
1185,4802,3
1186,4803,3
