R4ID,ID,Dist,Ranitas+AF8-C4M,C4M
10568,31250,60,0,0
10569,31441,60,0,0
10570,31632,62,0,0
10571,31823,62,0,0
10572,32014,62,0,0
10573,32205,63,0,0
10574,32396,63,0,0
10575,32587,63,0,0
10576,32778,64,0,0
10577,32969,65,0,0
10578,33160,65,0,0
10579,33351,66,0,0
10580,33542,67,0,0
10581,33733,67,0,0
10582,33924,68,0,0
10583,34115,69,0,0
10584,34306,69,0,0
10585,34497,70,0,0
10586,34688,71,0,0
10587,34879,71,0,0
10588,35070,73,0,0
10589,35261,74,0,0
10590,35452,74,0,0
10591,35643,75,0,0
10592,35834,77,0,0
10593,36025,77,0,0
10594,36216,78,0,0
10595,36407,79,0,0
10596,36598,79,0,0
10597,36789,80,0,0
10598,36980,81,0,0
10599,37171,81,0,0
10600,37362,82,0,0
10601,37553,83,0,0
10602,37744,83,0,0
10603,37935,84,0,0
10604,38126,85,0,0
10605,38317,85,0,0
10606,38508,87,0,0
10607,38699,88,0,0
10608,38639,96,0,0
10609,38445,96,0,0
10610,38638,97,0,0
10611,38444,96,0,0
10612,38250,99,0,0
10613,38443,100,0,0
10614,38056,102,0,0
10615,38249,99,0,0
10616,38055,102,0,0
10617,37861,104,0,0
10618,38054,102,0,0
10619,37860,104,0,0
10620,37859,104,0,0
10621,37858,106,0,0
10622,37664,105,0,0
10623,37857,106,0,0
10624,37663,107,0,0
10625,37662,107,0,0
10626,37661,107,0,0
10627,37660,109,0,0
10628,37659,109,0,0
10629,37465,111,0,0
10630,37658,109,0,0
10631,37464,111,0,0
10632,37463,111,0,0
10633,37462,112,0,0
10634,37461,112,0,0
10635,37460,112,0,0
10636,37459,113,0,0
10637,37265,112,0,0
10638,37458,113,0,0
10639,37264,113,0,0
10640,37263,113,0,0
10641,37262,113,0,0
10642,37261,113,0,0
10643,37260,113,0,0
10644,37259,113,0,0
10645,37258,114,0,0
10646,37064,111,0,0
10647,37257,114,0,0
10648,37063,112,0,0
10649,37062,112,0,0
10650,37061,112,0,0
10651,37060,111,0,0
10652,37059,111,0,0
10653,37058,111,0,0
10654,36864,111,0,0
10655,37057,111,0,0
10656,28991,79,0,0
10657,29182,79,0,0
10658,29373,79,0,0
10659,29564,80,0,0
10660,29755,80,0,0
10661,29946,81,0,0
10662,29945,83,0,0
10663,30136,83,0,0
10664,30135,83,0,0
10665,30326,83,0,0
10666,30325,83,0,0
10667,30516,84,0,0
10668,30515,85,0,0
10669,30514,85,0,0
10670,30513,85,0,0
10671,30704,86,0,0
10672,30703,86,0,0
10673,30702,86,0,0
10674,30701,87,0,0
10675,30700,87,0,0
10676,30699,87,0,0
10677,30505,87,0,0
10678,30698,87,0,0
10679,30504,87,0,0
10680,30503,87,0,0
10681,30502,87,0,0
10682,30308,85,0,0
10683,30501,87,0,0
10684,30307,85,0,0
10685,30306,85,0,0
10686,30305,84,0,0
10687,30304,84,0,0
10688,30110,85,0,0
10689,30303,84,0,0
10690,30109,85,0,0
10691,30108,85,0,0
10692,30107,85,0,0
10693,30106,85,0,0
10694,30105,85,0,0
10695,30296,59,0,0
10696,30487,60,0,0
10697,30678,60,0,0
10698,30869,60,0,0
10699,31060,61,0,0
10700,31251,61,0,0
10701,31442,61,0,0
10702,31633,63,0,0
10703,31824,63,0,0
10704,32015,63,0,0
10705,32206,64,0,0
10706,32397,64,0,0
10707,32588,64,0,0
10708,32779,65,0,0
10709,32970,65,0,0
10710,33161,66,0,0
10711,33352,67,0,0
10712,33543,67,0,0
10713,33734,68,0,0
10714,33925,69,0,0
10715,34116,69,0,0
10716,34307,70,0,0
10717,34498,71,0,0
10718,34689,71,0,0
10719,34880,72,0,0
10720,35071,74,0,0
10721,35262,74,0,0
10722,35453,75,0,0
10723,35644,76,0,0
10724,35835,76,0,0
10725,36026,78,0,0
10726,36217,79,0,0
10727,36408,79,0,0
10728,36599,80,0,0
10729,36790,81,0,0
10730,36981,81,0,0
10731,37172,82,0,0
10732,37363,83,0,0
10733,37554,83,0,0
10734,37745,84,0,0
10735,37936,85,0,0
10736,38127,85,0,0
10737,38318,86,0,0
10738,38509,88,0,0
10739,38700,88,0,0
10740,38637,97,0,0
10741,38636,97,0,0
10742,38442,101,0,0
10743,38635,101,0,0
10744,38248,103,0,0
10745,38441,101,0,0
10746,38247,103,0,0
10747,38053,105,0,0
10748,38246,103,0,0
10749,38052,105,0,0
10750,38051,105,0,0
10751,38050,107,0,0
10752,37856,107,0,0
10753,38049,107,0,0
10754,37855,109,0,0
10755,37854,109,0,0
10756,37853,109,0,0
10757,37852,111,0,0
10758,37851,111,0,0
10759,37657,112,0,0
10760,37850,111,0,0
10761,37656,112,0,0
10762,37655,112,0,0
10763,37654,113,0,0
10764,37653,113,0,0
10765,37652,113,0,0
10766,37651,114,0,0
10767,37457,113,0,0
10768,37650,114,0,0
10769,37456,114,0,0
10770,37455,114,0,0
10771,37454,114,0,0
10772,37453,114,0,0
10773,37452,114,0,0
10774,37451,114,0,0
10775,37450,115,0,0
10776,37256,115,0,0
10777,37449,115,0,0
10778,37255,114,0,0
10779,37254,114,0,0
10780,37253,114,0,0
10781,37252,114,0,0
10782,37251,114,0,0
10783,37250,114,0,0
10784,37056,112,0,0
10785,37249,114,0,0
10786,29183,80,0,0
10787,29374,80,0,0
10788,29565,80,0,0
10789,29756,81,0,0
10790,29947,82,0,0
10791,30138,82,0,0
10792,30137,84,0,0
10793,30328,84,0,0
10794,30327,84,0,0
10795,30518,85,0,0
10796,30517,85,0,0
10797,30708,85,0,0
10798,30707,86,0,0
10799,30706,86,0,0
10800,30705,86,0,0
10801,30896,87,0,0
10802,30895,87,0,0
10803,30894,87,0,0
10804,30893,88,0,0
10805,30892,88,0,0
10806,30891,88,0,0
10807,30697,88,0,0
10808,30890,88,0,0
10809,30696,88,0,0
10810,30695,88,0,0
10811,30694,88,0,0
10812,30500,87,0,0
10813,30693,88,0,0
10814,30499,87,0,0
10815,30498,87,0,0
10816,30497,87,0,0
10817,30496,87,0,0
10818,30302,86,0,0
10819,30495,87,0,0
10820,30301,86,0,0
10821,30300,86,0,0
10822,30299,86,0,0
10823,30298,86,0,0
10824,30297,86,0,0
10825,30488,61,0,0
10826,30679,61,0,0
10827,30870,61,0,0
10828,31061,62,0,0
10829,31252,62,0,0
10830,31443,62,0,0
10831,31634,64,0,0
10832,31825,64,0,0
10833,32016,64,0,0
10834,32207,65,0,0
10835,32398,65,0,0
10836,32589,65,0,0
10837,32780,66,0,0
10838,32971,66,0,0
10839,33162,66,0,0
10840,33353,68,0,0
10841,33544,68,0,0
10842,33735,68,0,0
10843,33926,70,0,0
10844,34117,70,0,0
10845,34308,70,0,0
10846,34499,72,0,0
10847,34690,72,0,0
10848,34881,72,0,0
10849,35072,75,0,0
10850,35263,75,0,0
10851,35454,75,0,0
10852,35645,77,0,0
10853,35836,77,0,0
10854,36027,77,0,0
10855,36218,80,0,0
10856,36409,80,0,0
10857,36600,80,0,0
10858,36791,82,0,0
10859,36982,82,0,0
10860,37173,82,0,0
10861,37364,84,0,0
10862,37555,84,0,0
10863,37746,84,0,0
10864,37937,86,0,0
10865,38128,86,0,0
10866,38319,86,0,0
10867,38510,89,0,0
10868,38701,89,0,0
10869,38634,102,0,0
10870,38440,104,0,0
10871,38633,102,0,0
10872,38439,104,0,0
10873,38245,106,0,0
10874,38438,104,0,0
10875,38244,106,0,0
10876,38243,106,0,0
10877,38242,108,0,0
10878,38048,108,0,0
10879,38241,108,0,0
10880,38047,110,0,0
10881,38046,110,0,0
10882,38045,110,0,0
10883,38044,112,0,0
10884,38043,112,0,0
10885,37849,114,0,0
10886,38042,112,0,0
10887,37848,114,0,0
10888,37847,114,0,0
10889,37846,115,0,0
10890,37845,115,0,0
10891,37844,115,0,0
10892,37843,116,0,0
10893,37649,114,0,0
10894,37842,116,0,0
10895,37648,115,0,0
10896,37647,115,0,0
10897,37646,115,0,0
10898,37645,115,0,0
10899,37644,115,0,0
10900,37643,115,0,0
10901,37642,116,0,0
10902,37448,116,0,0
10903,37641,116,0,0
10904,37447,115,0,0
10905,37446,115,0,0
10906,37445,115,0,0
10907,37444,115,0,0
10908,37443,115,0,0
10909,37442,115,0,0
10910,37248,115,0,0
10911,37441,115,0,0
10912,29375,81,0,0
10913,29566,81,0,0
10914,29757,81,0,0
10915,29948,83,0,0
10916,30139,83,0,0
10917,30330,83,0,0
10918,30329,85,0,0
10919,30520,85,0,0
10920,30519,85,0,0
10921,30710,86,0,0
10922,30709,86,0,0
10923,30900,86,0,0
10924,30899,87,0,0
10925,30898,87,0,0
10926,30897,87,0,0
10927,31088,89,0,0
10928,31087,89,0,0
10929,31086,89,0,0
10930,31085,90,0,0
10931,31084,90,0,0
10932,31083,90,0,0
10933,30889,89,0,0
10934,31082,91,0,0
10935,30888,89,0,0
10936,30887,89,0,0
10937,30886,89,0,0
10938,30692,88,0,0
10939,30885,89,0,0
10940,30691,88,0,0
10941,30690,88,0,0
10942,30689,88,0,0
10943,30688,88,0,0
10944,30494,89,0,0
10945,30687,88,0,0
10946,30493,89,0,0
10947,30492,89,0,0
10948,30491,88,0,0
10949,30490,88,0,0
10950,30489,88,0,0
10951,30680,62,0,0
10952,30871,62,0,0
10953,31062,63,0,0
10954,31253,63,0,0
10955,31444,63,0,0
10956,31635,65,0,0
10957,31826,65,0,0
10958,32017,65,0,0
10959,32208,66,0,0
10960,32399,66,0,0
10961,32590,66,0,0
10962,32781,67,0,0
10963,32972,67,0,0
10964,33163,67,0,0
10965,33354,68,0,0
10966,33545,69,0,0
10967,33736,69,0,0
10968,33927,70,0,0
10969,34118,71,0,0
10970,34309,71,0,0
10971,34500,72,0,0
10972,34691,73,0,0
10973,34882,73,0,0
10974,35073,74,0,0
10975,35264,76,0,0
10976,35455,76,0,0
10977,35646,77,0,0
10978,35837,78,0,0
10979,36028,78,0,0
10980,36219,79,0,0
10981,36410,81,0,0
10982,36601,81,0,0
10983,36792,82,0,0
10984,36983,83,0,0
10985,37174,83,0,0
10986,37365,84,0,0
10987,37556,85,0,0
10988,37747,85,0,0
10989,37938,86,0,0
10990,38129,87,0,0
10991,38320,87,0,0
10992,38511,88,0,0
10993,38702,90,0,0
10994,38632,105,0,0
10995,38631,105,0,0
10996,38437,107,0,0
10997,38630,105,0,0
10998,38436,107,0,0
10999,38435,107,0,0
11000,38434,109,0,0
11001,38240,109,0,0
11002,38433,109,0,0
11003,38239,111,0,0
11004,38238,111,0,0
11005,38237,111,0,0
11006,38236,113,0,0
11007,38235,113,0,0
11008,38041,115,0,0
11009,38234,113,0,0
11010,38040,115,0,0
11011,38039,115,0,0
11012,38038,116,0,0
11013,38037,116,0,0
11014,38036,116,0,0
11015,38035,117,0,0
11016,37841,116,0,0
11017,38034,117,0,0
11018,37840,117,0,0
11019,37839,117,0,0
11020,37838,117,0,0
11021,37837,117,0,0
11022,37836,117,0,0
11023,37835,117,0,0
11024,37834,118,0,0
11025,37640,117,0,0
11026,37833,118,0,0
11027,37639,116,0,0
11028,37638,116,0,0
11029,37637,116,0,0
11030,37636,116,0,0
11031,37635,116,0,0
11032,37634,116,0,0
11033,37440,116,0,0
11034,37633,116,0,0
11035,29567,82,0,0
11036,29758,82,0,0
11037,29949,82,0,0
11038,30140,84,0,0
11039,30331,84,0,0
11040,30522,85,0,0
11041,30521,86,0,0
11042,30712,86,0,0
11043,30711,86,0,0
11044,30902,87,0,0
11045,30901,87,0,0
11046,31092,88,0,0
11047,31091,89,0,0
11048,31090,89,0,0
11049,31089,89,0,0
11050,31280,90,0,0
11051,31279,90,0,0
11052,31278,90,0,0
11053,31277,91,0,0
11054,31276,91,0,0
11055,31275,91,0,0
11056,31081,92,0,0
11057,31274,92,0,0
11058,31080,92,0,0
11059,31079,92,0,0
11060,31078,92,0,0
11061,30884,89,0,0
11062,31077,92,0,0
11063,30883,89,0,0
11064,30882,89,0,0
11065,30881,89,0,0
11066,30880,89,0,0
11067,30686,90,0,0
11068,30879,89,0,0
11069,30685,90,0,0
11070,30684,90,0,0
11071,30683,89,0,0
11072,30682,89,0,0
11073,30681,89,0,0
11074,30872,63,0,0
11075,31063,64,0,0
11076,31254,64,0,0
11077,31445,64,0,0
11078,31636,66,0,0
11079,31827,66,0,0
11080,32018,66,0,0
11081,32209,67,0,0
11082,32400,67,0,0
11083,32591,67,0,0
11084,32782,68,0,0
11085,32973,68,0,0
11086,33164,68,0,0
11087,33355,69,0,0
11088,33546,69,0,0
11089,33737,70,0,0
11090,33928,71,0,0
11091,34119,71,0,0
11092,34310,72,0,0
11093,34501,73,0,0
11094,34692,73,0,0
11095,34883,74,0,0
11096,35074,75,0,0
11097,35265,75,0,0
11098,35456,77,0,0
11099,35647,78,0,0
11100,35838,78,0,0
11101,36029,79,0,0
11102,36220,80,0,0
11103,36411,80,0,0
11104,36602,82,0,0
11105,36793,83,0,0
11106,36984,83,0,0
11107,37175,84,0,0
11108,37366,85,0,0
11109,37557,85,0,0
11110,37748,86,0,0
11111,37939,87,0,0
11112,38130,87,0,0
11113,38321,88,0,0
11114,38512,89,0,0
11115,38703,89,0,0
11116,38629,108,0,0
11117,38628,108,0,0
11118,38627,108,0,0
11119,38626,110,0,0
11120,38432,110,0,0
11121,38625,110,0,0
11122,38431,113,0,0
11123,38430,113,0,0
11124,38429,113,0,0
11125,38428,115,0,0
11126,38427,115,0,0
11127,38233,116,0,0
11128,38426,115,0,0
11129,38232,116,0,0
11130,38231,116,0,0
11131,38230,117,0,0
11132,38229,117,0,0
11133,38228,117,0,0
11134,38227,118,0,0
11135,38033,117,0,0
11136,38226,118,0,0
11137,38032,118,0,0
11138,38031,118,0,0
11139,38030,118,0,0
11140,38029,118,0,0
11141,38028,118,0,0
11142,38027,118,0,0
11143,38026,119,0,0
11144,37832,119,0,0
11145,38025,119,0,0
11146,37831,119,0,0
11147,37830,119,0,0
11148,37829,119,0,0
11149,37828,119,0,0
11150,37827,119,0,0
11151,37826,119,0,0
11152,37632,117,0,0
11153,37825,118,0,0
11154,29759,83,0,0
11155,29950,83,0,0
11156,30141,83,0,0
11157,30332,85,0,0
11158,30523,86,0,0
11159,30714,86,0,0
11160,30713,87,0,0
11161,30904,87,0,0
11162,30903,87,0,0
11163,31094,89,0,0
11164,31093,89,0,0
11165,31284,89,0,0
11166,31283,90,0,0
11167,31282,90,0,0
11168,31281,90,0,0
11169,31472,91,0,0
11170,31471,91,0,0
11171,31470,91,0,0
11172,31469,92,0,0
11173,31468,92,0,0
11174,31467,92,0,0
11175,31273,93,0,0
11176,31466,93,0,0
11177,31272,93,0,0
11178,31271,93,0,0
11179,31270,93,0,0
11180,31076,92,0,0
11181,31269,93,0,0
11182,31075,92,0,0
11183,31074,92,0,0
11184,31073,92,0,0
11185,31072,92,0,0
11186,30878,91,0,0
11187,31071,92,0,0
11188,30877,91,0,0
11189,30876,91,0,0
11190,30875,90,0,0
11191,30874,90,0,0
11192,30873,90,0,0
11193,31064,65,0,0
11194,31255,65,0,0
11195,31446,65,0,0
11196,31637,67,0,0
11197,31828,67,0,0
11198,32019,67,0,0
11199,32210,68,0,0
11200,32401,68,0,0
11201,32592,68,0,0
11202,32783,69,0,0
11203,32974,69,0,0
11204,33165,69,0,0
11205,33356,70,0,0
11206,33547,70,0,0
11207,33738,70,0,0
11208,33929,72,0,0
11209,34120,72,0,0
11210,34311,72,0,0
11211,34502,74,0,0
11212,34693,74,0,0
11213,34884,74,0,0
11214,35075,76,0,0
11215,35266,76,0,0
11216,35457,76,0,0
11217,35648,79,0,0
11218,35839,79,0,0
11219,36030,79,0,0
11220,36221,81,0,0
11221,36412,81,0,0
11222,36603,81,0,0
11223,36794,84,0,0
11224,36985,84,0,0
11225,37176,84,0,0
11226,37367,86,0,0
11227,37558,86,0,0
11228,37749,86,0,0
11229,37940,88,0,0
11230,38131,88,0,0
11231,38322,88,0,0
11232,38513,90,0,0
11233,38704,90,0,0
11234,38624,111,0,0
11235,38623,114,0,0
11236,38622,114,0,0
11237,38621,114,0,0
11238,38620,116,0,0
11239,38619,116,0,0
11240,38425,117,0,0
11241,38618,116,0,0
11242,38424,117,0,0
11243,38423,117,0,0
11244,38422,119,0,0
11245,38421,119,0,0
11246,38420,119,0,0
11247,38419,120,0,0
11248,38225,118,0,0
11249,38418,120,0,0
11250,38224,119,0,0
11251,38223,119,0,0
11252,38222,119,0,0
11253,38221,119,0,0
11254,38220,119,0,0
11255,38219,119,0,0
11256,38218,120,0,0
11257,38024,120,0,0
11258,38217,120,0,0
11259,38023,120,0,0
11260,38022,120,0,0
11261,38021,120,0,0
11262,38020,120,0,0
11263,38019,120,0,0
11264,38018,120,0,0
11265,37824,119,0,0
11266,38017,119,0,0
11267,29951,84,0,0
11268,30142,84,0,0
11269,30333,84,0,0
11270,30524,87,0,0
11271,30715,87,0,0
11272,30906,87,0,0
11273,30905,88,0,0
11274,31096,89,0,0
11275,31095,89,0,0
11276,31286,90,0,0
11277,31285,90,0,0
11278,31476,90,0,0
11279,31475,91,0,0
11280,31474,91,0,0
11281,31473,91,0,0
11282,31664,93,0,0
11283,31663,93,0,0
11284,31662,93,0,0
11285,31661,95,0,0
11286,31660,95,0,0
11287,31659,95,0,0
11288,31465,94,0,0
11289,31658,95,0,0
11290,31464,94,0,0
11291,31463,94,0,0
11292,31462,94,0,0
11293,31268,93,0,0
11294,31461,94,0,0
11295,31267,93,0,0
11296,31266,93,0,0
11297,31265,93,0,0
11298,31264,93,0,0
11299,31070,93,0,0
11300,31263,93,0,0
11301,31069,93,0,0
11302,31068,93,0,0
11303,31067,93,0,0
11304,31066,93,0,0
11305,31065,93,0,0
11306,31256,66,0,0
11307,31447,66,0,0
11308,31638,68,0,0
11309,31829,68,0,0
11310,32020,68,0,0
11311,32211,69,0,0
11312,32402,69,0,0
11313,32593,69,0,0
11314,32784,70,0,0
11315,32975,70,0,0
11316,33166,70,0,0
11317,33357,70,0,0
11318,33548,71,0,0
11319,33739,71,0,0
11320,33930,72,0,0
11321,34121,73,0,0
11322,34312,73,0,0
11323,34503,73,0,0
11324,34694,75,0,0
11325,34885,75,0,0
11326,35076,75,0,0
11327,35267,77,0,0
11328,35458,77,0,0
11329,35649,78,0,0
11330,35840,80,0,0
11331,36031,80,0,0
11332,36222,81,0,0
11333,36413,82,0,0
11334,36604,82,0,0
11335,36795,83,0,0
11336,36986,85,0,0
11337,37177,85,0,0
11338,37368,86,0,0
11339,37559,87,0,0
11340,37750,87,0,0
11341,37941,88,0,0
11342,38132,89,0,0
11343,38323,89,0,0
11344,38514,90,0,0
11345,38705,91,0,0
11346,38617,118,0,0
11347,38616,118,0,0
11348,38615,118,0,0
11349,38614,120,0,0
11350,38613,120,0,0
11351,38612,120,0,0
11352,38611,121,0,0
11353,38417,120,0,0
11354,38610,121,0,0
11355,38416,121,0,0
11356,38415,121,0,0
11357,38414,121,0,0
11358,38413,122,0,0
11359,38412,122,0,0
11360,38411,122,0,0
11361,38410,123,0,0
11362,38216,121,0,0
11363,38409,123,0,0
11364,38215,121,0,0
11365,38214,121,0,0
11366,38213,121,0,0
11367,38212,121,0,0
11368,38211,121,0,0
11369,38210,121,0,0
11370,38016,120,0,0
11371,38209,120,0,0
11372,30143,85,0,0
11373,30334,85,0,0
11374,30525,86,0,0
11375,30716,88,0,0
11376,30907,88,0,0
11377,31098,88,0,0
11378,31097,90,0,0
11379,31288,90,0,0
11380,31287,90,0,0
11381,31478,91,0,0
11382,31477,91,0,0
11383,31668,91,0,0
11384,31667,93,0,0
11385,31666,93,0,0
11386,31665,93,0,0
11387,31856,94,0,0
11388,31855,94,0,0
11389,31854,94,0,0
11390,31853,96,0,0
11391,31852,96,0,0
11392,31851,96,0,0
11393,31657,96,0,0
11394,31850,96,0,0
11395,31656,96,0,0
11396,31655,97,0,0
11397,31654,97,0,0
11398,31460,94,0,0
11399,31653,97,0,0
11400,31459,94,0,0
11401,31458,94,0,0
11402,31457,94,0,0
11403,31456,94,0,0
11404,31262,94,0,0
11405,31455,94,0,0
11406,31261,94,0,0
11407,31260,94,0,0
11408,31259,94,0,0
11409,31258,94,0,0
11410,31257,94,0,0
11411,31448,67,0,0
11412,31639,69,0,0
11413,31830,69,0,0
11414,32021,69,0,0
11415,32212,70,0,0
11416,32403,70,0,0
11417,32594,70,0,0
11418,32785,71,0,0
11419,32976,71,0,0
11420,33167,71,0,0
11421,33358,71,0,0
11422,33549,71,0,0
11423,33740,72,0,0
11424,33931,73,0,0
11425,34122,73,0,0
11426,34313,74,0,0
11427,34504,74,0,0
11428,34695,74,0,0
11429,34886,76,0,0
11430,35077,76,0,0
11431,35268,76,0,0
11432,35459,78,0,0
11433,35650,79,0,0
11434,35841,79,0,0
11435,36032,81,0,0
11436,36223,82,0,0
11437,36414,82,0,0
11438,36605,83,0,0
11439,36796,84,0,0
11440,36987,84,0,0
11441,37178,86,0,0
11442,37369,87,0,0
11443,37560,87,0,0
11444,37751,88,0,0
11445,37942,89,0,0
11446,38133,89,0,0
11447,38324,90,0,0
11448,38515,91,0,0
11449,38706,91,0,0
11450,38609,121,0,0
11451,38608,122,0,0
11452,38607,122,0,0
11453,38606,122,0,0
11454,38605,123,0,0
11455,38604,123,0,0
11456,38603,123,0,0
11457,38602,124,0,0
11458,38408,124,0,0
11459,38601,124,0,0
11460,38407,123,0,0
11461,38406,123,0,0
11462,38405,123,0,0
11463,38404,123,0,0
11464,38403,123,0,0
11465,38402,123,0,0
11466,38208,121,0,0
11467,38401,123,0,0
11468,30335,86,0,0
11469,30526,87,0,0
11470,30717,87,0,0
11471,30908,89,0,0
11472,31099,89,0,0
11473,31290,89,0,0
11474,31289,91,0,0
11475,31480,91,0,0
11476,31479,91,0,0
11477,31670,92,0,0
11478,31669,92,0,0
11479,31860,92,0,0
11480,31859,94,0,0
11481,31858,94,0,0
11482,31857,94,0,0
11483,32048,95,0,0
11484,32047,95,0,0
11485,32046,95,0,0
11486,32045,97,0,0
11487,32044,97,0,0
11488,32043,97,0,0
11489,31849,97,0,0
11490,32042,97,0,0
11491,31848,97,0,0
11492,31847,98,0,0
11493,31846,98,0,0
11494,31652,97,0,0
11495,31845,98,0,0
11496,31651,97,0,0
11497,31650,97,0,0
11498,31649,96,0,0
11499,31648,96,0,0
11500,31454,95,0,0
11501,31647,96,0,0
11502,31453,95,0,0
11503,31452,95,0,0
11504,31451,95,0,0
11505,31450,95,0,0
11506,31449,95,0,0
11507,31640,70,0,0
11508,31831,70,0,0
11509,32022,70,0,0
11510,32213,71,0,0
11511,32404,71,0,0
11512,32595,71,0,0
11513,32786,72,0,0
11514,32977,72,0,0
11515,33168,72,0,0
11516,33359,72,0,0
11517,33550,72,0,0
11518,33741,72,0,0
11519,33932,74,0,0
11520,34123,74,0,0
11521,34314,74,0,0
11522,34505,75,0,0
11523,34696,75,0,0
11524,34887,75,0,0
11525,35078,77,0,0
11526,35269,77,0,0
11527,35460,77,0,0
11528,35651,80,0,0
11529,35842,80,0,0
11530,36033,80,0,0
11531,36224,83,0,0
11532,36415,83,0,0
11533,36606,83,0,0
11534,36797,85,0,0
11535,36988,85,0,0
11536,37179,85,0,0
11537,37370,88,0,0
11538,37561,88,0,0
11539,37752,88,0,0
11540,37943,90,0,0
11541,38134,90,0,0
11542,38325,90,0,0
11543,38516,92,0,0
11544,38707,92,0,0
11545,38600,125,0,0
11546,38599,124,0,0
11547,38598,124,0,0
11548,38597,124,0,0
11549,38596,124,0,0
11550,38595,124,0,0
11551,38594,124,0,0
11552,38400,124,0,0
11553,38593,124,0,0
11554,30527,88,0,0
11555,30718,88,0,0
11556,30909,88,0,0
11557,31100,90,0,0
11558,31291,90,0,0
11559,31482,90,0,0
11560,31481,92,0,0
11561,31672,92,0,0
11562,31671,92,0,0
11563,31862,93,0,0
11564,31861,93,0,0
11565,32052,93,0,0
11566,32051,95,0,0
11567,32050,95,0,0
11568,32049,95,0,0
11569,32240,97,0,0
11570,32239,97,0,0
11571,32238,97,0,0
11572,32237,99,0,0
11573,32236,99,0,0
11574,32235,99,0,0
11575,32041,98,0,0
11576,32234,100,0,0
11577,32040,98,0,0
11578,32039,99,0,0
11579,32038,99,0,0
11580,31844,98,0,0
11581,32037,99,0,0
11582,31843,98,0,0
11583,31842,98,0,0
11584,31841,97,0,0
11585,31840,97,0,0
11586,31646,98,0,0
11587,31839,97,0,0
11588,31645,98,0,0
11589,31644,98,0,0
11590,31643,97,0,0
11591,31642,97,0,0
11592,31641,97,0,0
11593,31832,71,0,0
11594,32023,71,0,0
11595,32214,72,0,0
11596,32405,72,0,0
11597,32596,72,0,0
11598,32787,72,0,0
11599,32978,73,0,0
11600,33169,73,0,0
11601,33360,73,0,0
11602,33551,73,0,0
11603,33742,73,0,0
11604,33933,74,0,0
11605,34124,75,0,0
11606,34315,75,0,0
11607,34506,75,0,0
11608,34697,76,0,0
11609,34888,76,0,0
11610,35079,77,0,0
11611,35270,78,0,0
11612,35461,78,0,0
11613,35652,79,0,0
11614,35843,81,0,0
11615,36034,81,0,0
11616,36225,82,0,0
11617,36416,84,0,0
11618,36607,84,0,0
11619,36798,84,0,0
11620,36989,86,0,0
11621,37180,86,0,0
11622,37371,87,0,0
11623,37562,89,0,0
11624,37753,89,0,0
11625,37944,90,0,0
11626,38135,91,0,0
11627,38326,91,0,0
11628,38517,92,0,0
11629,38708,93,0,0
11630,38592,125,0,0
11631,30719,89,0,0
11632,30910,89,0,0
11633,31101,89,0,0
11634,31292,91,0,0
11635,31483,91,0,0
11636,31674,91,0,0
11637,31673,93,0,0
11638,31864,93,0,0
11639,31863,93,0,0
11640,32054,94,0,0
11641,32053,94,0,0
11642,32244,95,0,0
11643,32243,97,0,0
11644,32242,97,0,0
11645,32241,97,0,0
11646,32432,98,0,0
11647,32431,98,0,0
11648,32430,98,0,0
11649,32429,100,0,0
11650,32428,100,0,0
11651,32427,100,0,0
11652,32233,101,0,0
11653,32426,101,0,0
11654,32232,101,0,0
11655,32231,100,0,0
11656,32230,100,0,0
11657,32036,99,0,0
11658,32229,100,0,0
11659,32035,99,0,0
11660,32034,99,0,0
11661,32033,98,0,0
11662,32032,98,0,0
11663,31838,99,0,0
11664,32031,98,0,0
11665,31837,99,0,0
11666,31836,99,0,0
11667,31835,98,0,0
11668,31834,98,0,0
11669,31833,98,0,0
11670,32024,72,0,0
11671,32215,73,0,0
11672,32406,73,0,0
11673,32597,73,0,0
11674,32788,73,0,0
11675,32979,73,0,0
11676,33170,74,0,0
11677,33361,74,0,0
11678,33552,74,0,0
11679,33743,74,0,0
11680,33934,75,0,0
11681,34125,75,0,0
11682,34316,76,0,0
11683,34507,76,0,0
11684,34698,76,0,0
11685,34889,77,0,0
11686,35080,78,0,0
11687,35271,78,0,0
11688,35462,79,0,0
11689,35653,80,0,0
11690,35844,80,0,0
11691,36035,82,0,0
11692,36226,83,0,0
11693,36417,83,0,0
11694,36608,85,0,0
11695,36799,85,0,0
11696,36990,85,0,0
11697,37181,87,0,0
11698,37372,88,0,0
11699,37563,88,0,0
11700,37754,90,0,0
11701,37945,91,0,0
11702,38136,91,0,0
11703,38327,92,0,0
11704,38518,93,0,0
11705,38709,93,0,0
11706,30911,90,0,0
11707,31102,90,0,0
11708,31293,90,0,0
11709,31484,92,0,0
11710,31675,92,0,0
11711,31866,92,0,0
11712,31865,94,0,0
11713,32056,94,0,0
11714,32055,94,0,0
11715,32246,96,0,0
11716,32245,96,0,0
11717,32436,96,0,0
11718,32435,98,0,0
11719,32434,98,0,0
11720,32433,98,0,0
11721,32624,99,0,0
11722,32623,99,0,0
11723,32622,99,0,0
11724,32621,101,0,0
11725,32620,101,0,0
11726,32619,101,0,0
11727,32425,102,0,0
11728,32618,102,0,0
11729,32424,102,0,0
11730,32423,101,0,0
11731,32422,101,0,0
